gene_name	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
F55H2.8	WBGene00219298	III	9513891	9514549	1	protein_coding	0	0	26.0352951624081	18.1068498520389
F56A11.4	WBGene00018924	IV	548302	553231	1	protein_coding	11.1143534240857	2.75541425996438	37.1932788034401	62.8414200747234
F56A11.5	WBGene00018925	IV	568372	570875	-1	protein_coding	817.410174553215	584.147823112449	867.843172080269	1131.14556134502
F56A11.6	WBGene00018926	IV	580283	582230	-1	protein_coding	79.8212655002521	24.7987283396794	7.43865576068802	11.716196963084
F56A12.2	WBGene00010143	V	14376099	14379066	-1	protein_coding	4.04158306330391	12.3993641698397	34.7137268832107	35.1485908892521
F56A4.10	WBGene00018918	V	2461320	2464579	-1	protein_coding	0	18.5990462547596	45.8717105242428	0
F56A4.12	WBGene00018920	V	2476905	2481346	-1	protein_coding	5.05197882912988	2.75541425996438	4.95910384045868	12.7813057779098
F56A4.2	WBGene00018910	V	2459637	2460893	1	protein_coding	390.012765608827	516.640173743322	44.6319345641281	0
F56A4.3	WBGene00018911	V	2453414	2456147	1	protein_coding	0	0	0	0
F56A4.4	WBGene00018912	V	2447895	2449136	1	protein_coding	0	0	0	6.39065288895492
F56A4.5	WBGene00018913	V	2437960	2439871	1	protein_coding	31.3222687406053	2.75541425996438	7.43865576068802	0
F56A6.5	WBGene00044427	I	582288	583748	-1	protein_coding	0	0	0	0
F56A6.8	WBGene00235390	I	585119	585376	1	protein_coding	0	0	0	0
F56A8.3	WBGene00010139	III	13256878	13262905	1	protein_coding	1201.36056556709	1279.20107018846	990.580992131621	1105.5829497892
F56A8.4	WBGene00010140	III	13263268	13265038	1	protein_coding	90.9356189243379	51.6640173743322	45.8717105242428	143.789690001486
F56A8.5	WBGene00010141	III	13265866	13266932	1	protein_coding	82.8524527977301	141.903834388166	73.1467816467655	117.16196963084
F56A8.8	WBGene00010142	III	13285817	13286779	1	protein_coding	0	0	16.1170874814907	17.0417410372131
F56A8.9	WBGene00185001	III	13254675	13256456	1	protein_coding	43.447017930517	162.569441337899	59.5092460855041	62.8414200747234
F56B3.11	WBGene00018934	IV	795755	796567	-1	protein_coding	437.501366602648	396.779653434871	167.36975461548	109.706207927059
F56B3.2	WBGene00018928	IV	764078	768584	-1	protein_coding	241.484588032408	344.426782495548	587.653805094353	717.883341192603
F56B3.4	WBGene00004824	IV	786234	794326	-1	protein_coding	99.0187850509457	188.74587680756	88.0240931681415	89.4691404453689
F56B3.6	WBGene00018930	IV	788055	790835	1	protein_coding	124.278679196595	43.397774594439	0	0
F56B3.9	WBGene00018933	IV	771361	772889	1	protein_coding	0	0	4.95910384045868	0
F56B6.6	WBGene00018937	X	3531841	3532811	-1	protein_coding	75.7796824369482	34.4426782495548	70.6672297265362	79.8831611119365
F56C11.3	WBGene00018955	I	182079	182772	-1	protein_coding	8.08316612660781	33.7538246845637	26.0352951624081	19.1719586668648
F56C11.5	WBGene00018957	I	178538	182161	1	protein_coding	75.7796824369482	145.348102213121	200.843705538576	279.058509484365
F56C11.6	WBGene00018958	I	171340	175989	1	protein_coding	308.170708576923	363.714682315299	405.406738957497	415.39243778207
F56C3.1	WBGene00018938	X	1386248	1388160	1	protein_coding	0	0	2.47955192022934	0
F56C3.10	WBGene00044558	X	1381375	1381665	-1	protein_coding	0	0	0	0
F56C3.3	WBGene00018940	X	1357771	1358532	-1	protein_coding	0	0	0	0
F56C3.4	WBGene00018941	X	1359720	1362036	-1	protein_coding	0	0	0	0
F56C3.5	WBGene00018942	X	1362816	1363997	-1	protein_coding	0	0	0	0
F56C3.7	WBGene00018944	X	1370543	1370786	-1	protein_coding	0	0	0	0
F56C3.8	WBGene00018945	X	1384318	1384638	-1	protein_coding	0	3.44426782495548	3.71932788034401	15.9766322223873
F56C3.9	WBGene00018946	X	1391800	1393991	-1	protein_coding	50.5197882912988	4.82197495493767	198.364153618347	136.333928297705
F56C4.1	WBGene00010144	IV	10637060	10639213	1	protein_coding	1.01039576582598	9.64394990987534	16.1170874814907	0
F56C4.2	WBGene00010145	IV	10639277	10642690	1	protein_coding	0	0	0	0
F56C4.4	WBGene00044977	IV	10629431	10631245	-1	protein_coding	19.1975195506936	28.2429961646349	23.5557432421787	60.7112024450718
F56C9.10	WBGene00018953	III	7329714	7335316	-1	protein_coding	1319.57687016873	1296.42240931324	3062.24662148323	2823.60346810325
F56C9.11	WBGene00018954	III	7324940	7329649	-1	protein_coding	67.6965163103404	4.13312138994657	33.4739509230961	8.52087051860656
F56C9.3	WBGene00018948	III	7311290	7313195	1	protein_coding	208.141527760151	21.354460514724	34.7137268832107	0
F56C9.6	WBGene00018950	III	7308998	7310773	-1	protein_coding	151.559364873896	81.9735742339404	35.9535028433254	17.0417410372131
F56C9.7	WBGene00018951	III	7313149	7314977	-1	protein_coding	2450.20973212799	2898.69580148253	697.993865544559	639.065288895492
F56C9.8	WBGene00018952	III	7315903	7319595	-1	protein_coding	206.120736228499	164.636002032872	440.120465840708	552.791474894601
F56D1.1	WBGene00018959	II	5478618	5480490	1	protein_coding	125.289074962421	90.2398170138335	54.5501422450455	132.073493038402
F56D2.2	WBGene00018964	III	5587263	5589095	1	protein_coding	112.153930006683	55.7971387642788	24.7955192022934	39.4090261485553
F56D2.3	WBGene00018965	III	5584947	5587110	1	protein_coding	137.413824152333	28.931849729626	24.7955192022934	24.4975027409939
F56D2.5	WBGene00018966	III	5578435	5581343	-1	protein_coding	139.434615683985	158.436319947952	138.854907532843	157.636104594221
F56D2.8	WBGene00018968	III	5581582	5582411	-1	protein_coding	0	0	0	0
F56D3.1	WBGene00018969	II	4142816	4149678	1	protein_coding	1164.98631799735	1279.88992375346	1603.03031642827	1036.35087682552
F56D5.2	WBGene00010147	IV	9396920	9398603	-1	protein_coding	30.3118729747793	3.44426782495548	2.47955192022934	0
F56D5.3	WBGene00010148	IV	9399653	9401293	1	protein_coding	80.8316612660781	120.549373873442	35.9535028433254	4.26043525930328
F56D5.5	WBGene00010149	IV	9407213	9408121	-1	protein_coding	0	2.06656069497329	3.71932788034401	0
F56D5.6	WBGene00010150	IV	9401922	9412653	1	protein_coding	1006.35418276267	1120.07589667552	1037.69247861598	1254.69818386482
F56D5.9	WBGene00010152	IV	9418432	9422506	-1	protein_coding	0	0	0	0
F56D6.11	WBGene00044473	IV	3906113	3906493	-1	protein_coding	0	0	0	0
F56D6.12	WBGene00044474	IV	3908107	3908509	1	protein_coding	0	0	0	0
F56D6.13	WBGene00044475	IV	3909381	3909799	1	protein_coding	5.05197882912988	0	0	0
F56D6.14	WBGene00044476	IV	3917679	3918056	1	protein_coding	0	0	0	0
F56D6.18	WBGene00235285	IV	3911542	3911940	-1	protein_coding	3.03118729747793	0	0	0
F56D6.19	WBGene00235293	IV	3914717	3915012	1	protein_coding	0	0	0	0
F56D6.20	WBGene00235297	IV	3912853	3913125	1	protein_coding	0	0	0	0
F56D6.21	WBGene00235358	IV	3904920	3905372	1	protein_coding	0	0	0	0
F56D6.22	WBGene00235359	IV	3907292	3907627	-1	protein_coding	0	2.75541425996438	0	0
F56D6.23	WBGene00235361	IV	3918460	3918723	1	protein_coding	0	0	0	0
F56D6.6	WBGene00006488	IV	3903255	3903644	1	protein_coding	0	0	0	0
F56D6.8	WBGene00044292	IV	3894058	3894430	-1	protein_coding	0	0	0	0
F56D6.9	WBGene00044471	IV	3892998	3893283	1	protein_coding	2.02079153165195	0	3.71932788034401	0
F56E10.1	WBGene00018975	V	104826	118188	1	protein_coding	179.850446317024	662.677129521434	277.709815065686	135.268819482879
F56F10.1	WBGene00018984	X	872517	875948	1	protein_coding	930.574500325724	1276.4456559285	643.443723299513	823.329113860359
F56F10.2	WBGene00018985	X	859948	862459	1	protein_coding	53.5509755887768	38.5757996395014	122.737820051352	116.096860816014
F56F11.1	WBGene00018988	III	2891762	2892613	1	protein_coding	0	1.37770712998219	3.71932788034401	0
F56F11.2	WBGene00018989	III	2882304	2884967	1	protein_coding	45.4678094621689	73.7073314540472	91.7434210484855	37.2788085189037
F56F11.4	WBGene00018991	III	2855554	2865497	1	protein_coding	111.143534240857	39.2646532044925	21.0761913219494	54.3205495561168
F56F3.4	WBGene00010155	III	4468878	4470808	1	protein_coding	65.6757247786885	5.51082851992877	7.43865576068802	9.58597933343238
F56F4.3	WBGene00018980	I	6141469	6144386	1	protein_coding	18.1871237848676	2.75541425996438	0	0
F56F4.4	WBGene00018981	I	6137994	6138955	1	protein_coding	0	2.75541425996438	0	0
F56F4.8	WBGene00045498	I	6149197	6150480	1	protein_coding	0	0	0	0
F56G4.4	WBGene00010159	I	11374620	11380127	1	protein_coding	110.133138475031	105.394595443638	76.8661095271095	58.5809848154201
F56G4.6	WBGene00010161	I	11364321	11374334	-1	protein_coding	74.7692866711223	129.504470218326	42.1523826438988	34.0834820744263
F56G4.7	WBGene00044250	I	11361090	11362900	-1	protein_coding	0	0	0	0
F56H1.10	WBGene00206363	I	5739503	5740301	1	protein_coding	0	0	0	0
F56H1.3	WBGene00018994	I	5729793	5735842	-1	protein_coding	3.03118729747793	2.75541425996438	1.23977596011467	0
F56H11.2	WBGene00010175	IV	9531357	9533171	-1	protein_coding	158.632135234678	86.106695623887	135.135579652499	118.227078445666
F56H6.1	WBGene00010162	I	12281221	12282615	1	protein_coding	0	5.51082851992877	44.6319345641281	134.203710668053
F56H6.13	WBGene00010173	I	12283270	12285384	1	protein_coding	0	0	1.23977596011467	0
F56H6.2	WBGene00010163	I	12287199	12289307	1	protein_coding	0	3.44426782495548	2.47955192022934	0
F56H6.3	WBGene00010164	I	12289552	12290191	-1	protein_coding	0	0	0	0
F56H6.4	WBGene00010165	I	12290449	12292212	1	protein_coding	0	0	0	0
F56H6.7	WBGene00010168	I	12297734	12300817	1	protein_coding	57.5925586520807	79.9070135389671	11.157983641032	0
F56H6.9	WBGene00010170	I	12303599	12306820	1	protein_coding	14.1455407215637	17.9101926897685	0	0
F56H9.2	WBGene00010174	V	12637663	12638237	1	protein_coding	977.052705553719	969.216965942472	999.259423852424	1379.31591519944
F56H9.6	WBGene00044198	V	12628957	12629905	-1	protein_coding	11.1143534240857	0.688853564991096	6.19887980057335	0
F56H9.8	WBGene00189948	V	12644800	12646632	1	protein_coding	0	2.75541425996438	34.7137268832107	19.1719586668648
F56H9.9	WBGene00206460	V	12624158	12624463	-1	protein_coding	0	2.75541425996438	3.71932788034401	11.716196963084
F57A10.2	WBGene00010184	V	15766575	15767272	1	protein_coding	1.01039576582598	2.75541425996438	6.19887980057335	0
F57A10.4	WBGene00010185	V	15769438	15770371	1	protein_coding	19.1975195506936	17.9101926897685	7.43865576068802	0
F57A8.1	WBGene00010177	V	10037340	10048726	1	protein_coding	411.231076691172	520.084441568277	1052.56979013735	1618.96539853525
F57A8.4	WBGene00010179	V	10067087	10068818	1	protein_coding	45.4678094621689	53.0417245043144	104.141180649632	153.375669334918
F57A8.6	WBGene00010181	V	10071945	10073893	-1	protein_coding	10.1039576582598	4.13312138994657	37.1932788034401	22.3672851113422
F57A8.7	WBGene00010182	V	10075749	10077804	1	protein_coding	0	0	86.7843172080269	10.6510881482582
F57B1.1	WBGene00010187	V	13193933	13195648	-1	protein_coding	0	1.37770712998219	0	0
F57B1.5	WBGene00010188	V	13207763	13208762	1	protein_coding	43.447017930517	0.688853564991096	24.7955192022934	25.5626115558197
F57B1.6	WBGene00010189	V	13209645	13213462	1	protein_coding	4.04158306330391	6.19968208491986	0	0
F57B1.9	WBGene00045488	V	13196088	13197923	-1	protein_coding	11.1143534240857	11.0216570398575	13.6375355612614	74.5576170378074
F57B10.4	WBGene00019002	I	6566173	6568905	1	protein_coding	247.546962627364	128.815616653335	55.7899182051601	4.26043525930328
F57B10.5	WBGene00019003	I	6562699	6563660	1	protein_coding	758.807220135308	528.35068434817	397.968083196809	483.559401930922
F57B10.8	WBGene00019005	I	6548644	6550447	-1	protein_coding	101.039576582598	110.216570398575	100.421852769288	70.2971817785041
F57B7.2	WBGene00010192	V	11441925	11443603	-1	protein_coding	52.5405798229508	105.394595443638	200.843705538576	485.689619560574
F57B9.1	WBGene00018996	III	6962090	6963319	1	protein_coding	428.407804710214	209.411483757293	208.282361299264	186.394042594519
F57B9.3	WBGene00018997	III	6939888	6941736	1	protein_coding	102.049972348424	119.860520308451	68.1876778063068	123.552622519795
F57B9.8	WBGene00018999	III	6933661	6935334	-1	protein_coding	23.2391026139975	13.7770712998219	6.19887980057335	0
F57C12.2	WBGene00019014	X	549363	551392	-1	protein_coding	91.9460146901639	157.05861281797	85.5445412479122	213.021762965164
F57C12.6	WBGene00194687	X	553340	555529	-1	protein_coding	6.06237459495586	48.9086031143678	12.3977596011467	87.3389228157173
F57C2.4	WBGene00010196	II	14525312	14526031	1	protein_coding	21.2183110823455	4.13312138994657	2.47955192022934	0
F57C2.5	WBGene00010197	II	14526213	14528296	-1	protein_coding	861.867588249558	613.768526407066	400.447635117038	402.61113200416
F57C7.4	WBGene00010200	X	10581062	10589538	-1	protein_coding	20.2079153165195	38.5757996395014	102.901404689518	79.8831611119365
F57C9.4	WBGene00019011	I	4830135	4835619	1	protein_coding	156.611343703026	174.279951942747	173.568634416054	88.4040316305431
F57C9.6	WBGene00019012	I	4821933	4824811	1	protein_coding	25.2598941456494	46.1531888544034	32.2341749629814	29.823046815123
F57E7.1	WBGene00010202	V	16481580	16482000	1	protein_coding	0	0	101.661628729403	264.146986076803
F57E7.2	WBGene00010203	V	16482420	16483144	-1	protein_coding	0	0	0	0
F57E7.4	WBGene00077616	V	16480336	16481019	-1	protein_coding	4.04158306330391	2.06656069497329	6.19887980057335	0
F57F4.1	WBGene00019015	V	6390463	6392523	1	protein_coding	7.07277036078183	2.75541425996438	4.95910384045868	0
F57F4.2	WBGene00019016	V	6389039	6389734	-1	protein_coding	24.2494983798234	18.5990462547596	10619.9208743423	7736.95043089476
F57F4.4	WBGene00019017	V	6401369	6408783	-1	protein_coding	14568.8965474448	35392.6073156775	10519.499021573	629.47930956206
F57F5.1	WBGene00010204	V	12003028	12004600	1	protein_coding	8230.6839084184	9425.58332977316	3238.29480781952	896.821622083341
F57F5.3	WBGene00010205	V	12004616	12006605	-1	protein_coding	36.3742475697352	46.8420424193945	19.8364153618347	14.9115234075615
F57G12.1	WBGene00010221	X	12169092	12171681	-1	protein_coding	639.580519767843	632.367572661826	1770.40007104375	1827.72672624111
F57G12.2	WBGene00010222	X	12156407	12160039	-1	protein_coding	5.05197882912988	13.0882177348308	94.2229729687149	178.938280890738
F57G4.1	WBGene00010206	V	17623530	17624559	1	protein_coding	3.03118729747793	18.5990462547596	0	0
F57G4.10	WBGene00045506	V	17628866	17630215	1	protein_coding	0	0	0	0
F57G4.11	WBGene00195165	V	17625127	17627598	1	protein_coding	107.101951177554	101.261474053691	27.2750711225227	12.7813057779098
F57G8.5	WBGene00010214	V	16339024	16341536	1	protein_coding	67.6965163103404	123.304788133406	8.67843172080269	19.1719586668648
F57G8.7	WBGene00010216	V	16329370	16330242	1	protein_coding	0	4.13312138994657	4.95910384045868	8.52087051860656
F57G9.3	WBGene00010219	II	12409320	12410207	-1	protein_coding	0	0	0	0
F57G9.7	WBGene00044048	II	12394856	12397756	-1	protein_coding	0	0	2.47955192022934	10.6510881482582
F57H12.5	WBGene00019020	IV	7967363	7969600	1	protein_coding	39.4054348672131	21.354460514724	22.3159672820641	0
F57H12.6	WBGene00019021	IV	7975430	7976406	-1	protein_coding	2240.04741283619	1240.62527054896	2283.66731853122	836.110419638269
F58A3.3	WBGene00010223	X	11012662	11014412	1	protein_coding	8.08316612660781	12.3993641698397	12.3977596011467	0
F58A3.4	WBGene00010224	X	11009558	11010640	-1	protein_coding	7.07277036078183	8.26624277989315	2.47955192022934	15.9766322223873
F58A4.1	WBGene00010226	III	9598475	9600049	1	protein_coding	35.3638518039092	37.1980925095192	11.157983641032	39.4090261485553
F58A4.2	WBGene00010227	III	9600038	9600745	-1	protein_coding	52.5405798229508	20.6656069497329	6.19887980057335	0
F58A4.6	WBGene00010229	III	9614425	9615332	1	protein_coding	3.03118729747793	37.8869460745103	28.5148470826374	11.716196963084
F58A6.1	WBGene00019022	II	5142343	5144021	1	protein_coding	220.266276950063	550.393998427886	85.5445412479122	71.36229059333
F58A6.2	WBGene00019023	II	5136717	5138568	1	protein_coding	15.1559364873896	11.0216570398575	18.59663940172	22.3672851113422
F58A6.5	WBGene00019024	II	5146967	5148465	-1	protein_coding	93.9668062218158	0	3.71932788034401	0
F58A6.9	WBGene00019026	II	5158566	5158988	-1	protein_coding	86.894035861034	11.0216570398575	0	0
F58B3.4	WBGene00010231	IV	11628757	11631850	-1	protein_coding	337.472185785876	311.361811375975	262.83250354431	178.938280890738
F58B3.6	WBGene00010232	IV	11636648	11638208	1	protein_coding	987.156663211979	591.03635876236	917.434210484855	1583.81680764599
F58B4.2	WBGene00010235	V	10917648	10918401	-1	protein_coding	0	0	2.47955192022934	0
F58B4.3	WBGene00010236	V	10929811	10930774	1	protein_coding	169.746488658764	142.592687953157	261.592727584195	285.44916237332
F58B4.5	WBGene00010238	V	10932647	10934245	1	protein_coding	443.563741197604	426.400356729488	75.6263335669948	42.6043525930328
F58B4.6	WBGene00010239	V	10925322	10926796	1	protein_coding	131.351449557377	44.0866281594301	166.129978655366	240.714592150635
F58B4.7	WBGene00077682	V	10922986	10923336	-1	protein_coding	0	0	2.47955192022934	0
F58B6.1	WBGene00019029	III	1112279	1116374	-1	protein_coding	21.2183110823455	50.28631024435	6.19887980057335	5.3255440741291
F58D12.1	WBGene00010249	V	14049574	14054663	1	protein_coding	0	0	0	0
F58D12.3	WBGene00010250	V	14057840	14064529	1	protein_coding	6.06237459495586	6.19968208491986	3.71932788034401	0
F58D12.5	WBGene00050929	V	14048817	14049660	-1	protein_coding	0	0	0	0
F58D2.2	WBGene00010241	IV	13189717	13192349	1	protein_coding	53.5509755887768	20.6656069497329	29.7546230427521	4.26043525930328
F58D2.3	WBGene00044978	IV	13180179	13180911	-1	protein_coding	0	0	1.23977596011467	0
F58D2.4	WBGene00185077	IV	13188293	13189051	-1	protein_coding	0	0	0	0
F58D2.5	WBGene00206469	IV	13189157	13193249	-1	protein_coding	0	0	0	0
F58D5.2	WBGene00010242	I	12066010	12068668	-1	protein_coding	19.1975195506936	22.0433140797151	48.3512624444721	78.8180522971107
F58D5.3	WBGene00010243	I	12069806	12072878	1	protein_coding	0	3.44426782495548	8.67843172080269	0
F58D5.5	WBGene00010244	I	12041035	12045200	1	protein_coding	977.052705553719	746.717264450348	1443.09921757348	1267.47948964273
F58D5.6	WBGene00010245	I	12034072	12037230	1	protein_coding	0	13.0882177348308	2.47955192022934	0
F58D5.7	WBGene00010246	I	12032289	12033706	-1	protein_coding	37.3846433355611	11.7105106048486	9.91820768091736	0
F58D5.8	WBGene00010247	I	12029927	12031762	-1	protein_coding	0	1.37770712998219	0	0
F58D5.9	WBGene00010248	I	12045201	12046617	-1	protein_coding	15.1559364873896	18.5990462547596	7.43865576068802	22.3672851113422
F58E1.13	WBGene00019044	II	1694815	1695827	-1	protein_coding	0	0	0	0
F58E2.2	WBGene00019046	IV	3470042	3470711	1	protein_coding	0	0	0	8.52087051860656
F58E2.3	WBGene00019047	IV	3467430	3469828	1	protein_coding	26.2702899114754	20.6656069497329	49.5910384045868	61.7763112598976
F58E2.4	WBGene00019048	IV	3463567	3466276	1	protein_coding	45.4678094621689	65.4410886741541	18.59663940172	24.4975027409939
F58E2.5	WBGene00019049	IV	3444914	3446528	1	protein_coding	0	0	0	4.26043525930328
F58E6.11	WBGene00010258	V	9756954	9757984	-1	protein_coding	54.5613713546027	8.26624277989315	39.6728307236694	46.8647878523361
F58E6.13	WBGene00077697	V	9745240	9749228	1	protein_coding	436.490970836822	121.238227438433	1183.98604190951	1999.20924542806
F58E6.4	WBGene00010253	V	9749971	9750408	-1	protein_coding	4.04158306330391	3.44426782495548	16.1170874814907	0
F58E6.5	WBGene00010254	V	9753423	9754581	-1	protein_coding	75.7796824369482	35.1315318145459	3.71932788034401	0
F58E6.6	WBGene00010255	V	9752076	9752861	-1	protein_coding	0	0	0	0
F58E6.8	WBGene00010257	V	9755076	9755808	-1	protein_coding	0	0	0	9.58597933343238
F58F12.1	WBGene00019061	II	6383645	6384692	1	protein_coding	3767.76581076507	3484.22133172496	1920.41296221762	2168.56154698537
F58F12.12	WBGene00271812	II	6381088	6381764	1	protein_coding	24.2494983798234	0	0	14.9115234075615
F58F12.2	WBGene00019062	II	6387525	6388242	-1	protein_coding	2.02079153165195	1.37770712998219	0	0
F58F12.3	WBGene00019063	II	6389275	6391295	-1	protein_coding	4.04158306330391	0.688853564991096	2.47955192022934	0
F58F12.4	WBGene00044756	II	6386767	6387568	1	protein_coding	30.3118729747793	11.0216570398575	44.6319345641281	11.716196963084
F58F6.5	WBGene00019053	IV	1343679	1344798	1	protein_coding	0	0	0	0
F58F6.6	WBGene00019054	IV	1341215	1342860	1	protein_coding	1.01039576582598	0	52.0705903248161	35.1485908892521
F58F9.1	WBGene00019055	IV	6249874	6253083	1	protein_coding	42.436622164691	44.0866281594301	54.5501422450455	27.6928291854713
F58F9.3	WBGene00019057	IV	6233246	6235666	1	protein_coding	210.162319291803	252.120404786741	242.996088182475	127.813057779098
F58F9.4	WBGene00019058	IV	6231023	6232607	1	protein_coding	149.538573342245	93.684084838789	24.7955192022934	5.3255440741291
F58F9.6	WBGene00019059	IV	6235977	6237543	-1	protein_coding	0	0	0	0
F58F9.8	WBGene00044306	IV	6238192	6239437	1	protein_coding	0	0	3.71932788034401	0
F58F9.9	WBGene00044307	IV	6240306	6241389	1	protein_coding	0	0	0	0
F58G1.2	WBGene00010264	II	12915417	12919018	-1	protein_coding	356.66970533657	179.790780462676	135.135579652499	154.440778149744
F58G1.3	WBGene00010265	II	12925981	12928341	-1	protein_coding	67.6965163103404	10.3328034748664	0	0
F58G1.7	WBGene00010269	II	12943862	12948143	-1	protein_coding	52.5405798229508	68.1965029341185	415.324946638414	105.445772667756
F58G1.8	WBGene00010270	II	12925304	12925602	-1	protein_coding	0	0	0	0
F58G11.3	WBGene00010281	V	13669353	13671958	-1	protein_coding	220.266276950063	100.5726204887	44.6319345641281	51.1252231116394
F58G11.4	WBGene00010282	V	13672597	13676024	1	protein_coding	47.4886009938209	6.19968208491986	4.95910384045868	0
F58G4.3	WBGene00019065	V	8104773	8105612	1	protein_coding	0	0	0	0
F58G6.3	WBGene00010274	IV	9653535	9654175	1	protein_coding	18.1871237848676	39.2646532044925	18.59663940172	0
F58G6.7	WBGene00010277	IV	9654317	9655588	1	protein_coding	120.237096133291	88.1732563188603	13.6375355612614	0
F58G6.8	WBGene00010278	IV	9643422	9644268	1	protein_coding	0	0	0	0
F58G6.9	WBGene00044107	IV	9651394	9652484	1	protein_coding	90.9356189243379	122.615934568415	37.1932788034401	12.7813057779098
F58H1.2	WBGene00010285	V	11929073	11929993	1	protein_coding	271.796461007188	156.369759252979	61.9887980057335	30.8881556299488
F58H1.3	WBGene00010286	V	11933881	11935052	1	protein_coding	87.9044316268599	161.880587772907	115.299164290664	197.045130742777
F58H1.5	WBGene00010288	V	11958393	11962699	1	protein_coding	95.9875977534678	33.0649711195726	89.2638691282562	110.771316741885
F58H1.6	WBGene00010289	V	11942625	11944656	1	protein_coding	83.862848563556	25.4875819046705	119.018492171008	140.594363557008
F58H1.7	WBGene00010290	V	11963007	11964821	-1	protein_coding	338.482581551702	339.60480754061	602.531116615729	790.310740600759
F58H1.8	WBGene00138720	V	11935148	11936528	1	protein_coding	90.9356189243379	84.7289884939048	24.7955192022934	0
F58H10.1	WBGene00010291	I	7755778	7756353	1	protein_coding	5.05197882912988	37.8869460745103	35.9535028433254	133.138601853228
F58H7.1	WBGene00019067	IV	930492	935699	-1	protein_coding	27.2806856773014	13.7770712998219	21.0761913219494	54.3205495561168
F58H7.5	WBGene00019070	IV	919990	920808	1	protein_coding	0	0	4.95910384045868	0
F59A1.11	WBGene00010297	V	17661802	17665475	-1	protein_coding	15.1559364873896	0	0	0
F59A1.12	WBGene00010298	V	17666075	17667776	-1	protein_coding	0	0	0	0
F59A1.13	WBGene00010299	V	17687211	17690994	-1	protein_coding	0	0	9.91820768091736	9.58597933343238
F59A1.15	WBGene00010300	V	17680661	17683872	-1	protein_coding	40.4158306330391	0	0	0
F59A1.16	WBGene00010301	V	17684149	17684968	-1	protein_coding	0	0	0	0
F59A1.18	WBGene00206506	V	17686256	17686939	-1	protein_coding	0	0	0	0
F59A1.6	WBGene00010292	V	17685192	17686074	1	protein_coding	0	0	0	0
F59A2.5	WBGene00010305	III	3404863	3405469	1	protein_coding	75.7796824369482	77.8404528439938	48.3512624444721	78.8180522971107
F59A3.10	WBGene00019083	I	5542630	5543334	-1	protein_coding	0	0	0	0
F59A3.12	WBGene00185086	I	5514651	5516025	1	protein_coding	36.3742475697352	48.9086031143678	19.8364153618347	19.1719586668648
F59A3.13	WBGene00194697	I	5516102	5517380	1	protein_coding	0	0	0	0
F59A3.2	WBGene00019075	I	5512048	5514557	1	protein_coding	141.455407215637	79.218159973976	73.1467816467655	42.6043525930328
F59A3.7	WBGene00019080	I	5517347	5518563	-1	protein_coding	0	0	0	0
F59A3.8	WBGene00019081	I	5522396	5525340	-1	protein_coding	25.2598941456494	0	4.95910384045868	0
F59A6.10	WBGene00044385	II	5003960	5004849	1	protein_coding	108.112346943379	53.0417245043144	1025.29471901483	3053.66697210563
F59A6.11	WBGene00044664	II	4998007	4998757	-1	protein_coding	0	0	0	0
F59A6.12	WBGene00044665	II	5011523	5012078	-1	protein_coding	41.426226398865	2.75541425996438	0	0
F59A6.13	WBGene00303064	II	5022805	5022837	1	protein_coding	0	0	0	0
F59A6.2	WBGene00019084	II	5014699	5015324	1	protein_coding	6.06237459495586	3.44426782495548	9.91820768091736	0
F59A6.3	WBGene00019085	II	5008341	5011179	1	protein_coding	0	0	0	23.432393926168
F59A6.4	WBGene00019086	II	5005081	5008068	1	protein_coding	49.5093925254728	17.2213391247774	13.6375355612614	22.3672851113422
F59A6.5	WBGene00019087	II	4999520	5003806	1	protein_coding	190.96479974111	151.547784298041	86.7843172080269	87.3389228157173
F59A7.11	WBGene00044519	V	2013418	2013860	-1	protein_coding	0	0	0	0
F59A7.12	WBGene00044520	V	2030177	2030407	1	protein_coding	0	0	0	0
F59A7.14	WBGene00268196	V	2019070	2022464	1	protein_coding	0	0	1.23977596011467	0
F59A7.2	WBGene00019090	V	2015836	2016541	-1	protein_coding	120.237096133291	166.702562727845	104.141180649632	46.8647878523361
F59A7.5	WBGene00019092	V	2022674	2024710	1	protein_coding	84.873244329382	113.660838223531	159.931098854792	330.183732596004
F59A7.7	WBGene00019094	V	2012206	2013333	1	protein_coding	0	0	6.19887980057335	0
F59B1.10	WBGene00019101	V	3644745	3647954	-1	protein_coding	10.1039576582598	4.82197495493767	4.95910384045868	2.13021762965164
F59B1.2	WBGene00019097	V	3633341	3634683	1	protein_coding	1377.16942882081	1481.72401829585	1193.90424959043	1441.09222645933
F59B1.4	WBGene00019098	V	3624445	3627044	-1	protein_coding	9.09356189243379	0	4.95910384045868	0
F59B1.6	WBGene00019099	V	3629473	3631691	-1	protein_coding	0	0	0	4.26043525930328
F59B1.8	WBGene00019100	V	3641858	3644243	-1	protein_coding	191.975195506936	124.682495263388	168.609530575595	172.547628001783
F59B10.2	WBGene00010318	II	10507269	10509932	-1	protein_coding	2.02079153165195	0	9.91820768091736	17.0417410372131
F59B10.3	WBGene00010319	II	10510542	10512991	1	protein_coding	122.257887664943	51.6640173743322	34.7137268832107	90.5342492601947
F59B10.4	WBGene00010320	II	10513827	10519108	-1	protein_coding	70.7277036078184	100.5726204887	514.507023447588	431.369070004457
